c>,o<,o>,r<,r>,r<.1,r>.1,e<,e>,c<.1,c>.1,t<,t>,h<,h>,o<.1,o>.1,r<.2,r>.2,s<,s>,e<.1,e>.1,usuario
0.0792756080627441,0.0161926746368408,0.0611679553985595,0.158623456954956,0.0663785934448242,0.0581777095794677,0.0684332847595214,0.069589614868164,0.0654401779174804,0.1113336086273193,0.0809404850006103,0.1220355033874511,0.0756082534790039,0.1075537204742431,0.0726773738861084,0.0144679546356201,0.0364067554473876,0.0694174766540527,0.067929983139038,0.1117985248565673,0.057161808013916,0.0513057708740234,0.0897760391235351,oswaldo
0.0806238651275634,0.0581028461456298,0.0498967170715332,0.0923638343811035,0.0719804763793945,0.0647733211517334,0.0825941562652587,0.1044275760650634,0.0764613151550293,0.5136508941650391,0.0990684032440185,0.8231062889099121,0.0663700103759765,0.1216163635253906,0.0616660118103027,0.0256457328796386,0.0565149784088134,0.0463111400604248,0.0696516036987304,0.0850222110748291,0.0616347789764404,0.060997724533081,0.0,oswaldo
0.0857353210449218,0.0485379695892334,0.0480577945709228,0.0461847782135009,0.0612168312072753,0.0493149757385253,0.0938754081726074,0.103586196899414,0.0700833797454834,0.6633317470550537,0.0818445682525634,0.1375641822814941,0.0697615146636962,0.1195309162139892,0.0576612949371337,0.0020451545715332,0.0557930469512939,0.0656094551086425,0.0682947635650634,0.0909337997436523,0.0703144073486328,0.0721104145050048,0.0787169933319091,oswaldo
0.0712604522705078,0.0042610168457031,0.0600147247314453,0.1019554138183593,0.0590178966522216,0.0689465999603271,0.0800766944885253,0.0715224742889404,0.0536677837371826,0.1052556037902832,0.0725996494293212,0.1138343811035156,0.0589241981506347,0.1055643558502197,0.0429542064666748,0.1595051288604736,0.0807764530181884,0.0519354343414306,0.0631139278411865,0.1132509708404541,0.0655446052551269,0.060509443283081,0.0901262760162353,oswaldo
0.0749931335449218,0.016219139099121,0.0538892745971679,0.0916206836700439,0.0728414058685302,0.0593547821044921,0.0721931457519531,0.079925537109375,0.0538997650146484,0.1046772003173828,0.0719466209411621,0.1154985427856445,0.0634980201721191,0.0833089351654052,0.0627493858337402,0.0324394702911376,0.0658986568450927,0.0490717887878418,0.065458059310913,0.1186861991882324,0.0594644546508789,0.057460069656372,0.0976855754852294,oswaldo
0.0858302116394043,0.0156512260437011,0.0411827564239501,0.0535109043121337,0.0700480937957763,0.0469515323638916,0.0782866477966308,0.105252981185913,0.0599124431610107,0.3593118190765381,0.0505986213684082,0.2310883998870849,0.0655858516693115,0.2036378383636474,0.0468237400054931,0.0292708873748779,0.062082290649414,0.0882251262664794,0.0484504699707031,0.1082971096038818,0.0623090267181396,0.0777235031127929,0.0789740085601806,oswaldo
0.0687291622161865,0.0083255767822265,0.0620131492614746,0.0953242778778076,0.0635085105895996,0.0720968246459961,0.0777106285095214,0.0855815410614013,0.0542213916778564,0.1165869235992431,0.0748500823974609,0.1072425842285156,0.0775365829467773,0.2017076015472412,0.0825037956237793,0.1041061878204345,0.0537412166595459,0.0697286128997802,0.0688717365264892,0.1408591270446777,0.0611827373504638,0.0526444911956787,0.0,oswaldo
0.0,0.0850908756256103,0.0588774681091308,0.3944985866546631,0.0470132827758789,0.0541625022888183,0.0844581127166748,0.0744116306304931,0.0767643451690673,0.1108150482177734,0.0767152309417724,0.1090524196624755,0.0707857608795166,0.0932302474975586,0.0678300857543945,0.0298144817352294,0.0519564151763916,0.0568633079528808,0.0614302158355712,0.0991492271423339,0.0721759796142578,0.0552046298980712,0.095332384109497,oswaldo
0.068131685256958,0.0227053165435791,0.0578024387359619,0.1879248619079589,0.0699472427368164,0.0607078075408935,0.0778174400329589,0.0844464302062988,0.0587341785430908,0.1095149517059326,0.0746288299560546,0.1065874099731445,0.073099136352539,0.0869536399841308,0.0678436756134033,0.0381433963775634,0.0577325820922851,0.0692691802978515,0.0624940395355224,0.1050772666931152,0.0640716552734375,0.0654776096343994,0.0,oswaldo
0.0863125324249267,0.0252742767333984,0.048593521118164,0.0668623447418212,0.0684461593627929,0.043283462524414,0.0800471305847168,0.1001965999603271,0.0640704631805419,0.1596817970275879,0.0989329814910888,0.1117372512817382,0.0776402950286865,0.1286115646362304,0.0760655403137207,0.0110983848571777,0.0648102760314941,0.0517623424530029,0.0698809623718261,0.1108958721160888,0.0552318096160888,0.0554413795471191,0.093923807144165,oswaldo
0.0822744369506836,0.0128920078277587,0.0585453510284423,0.0994026660919189,0.0714764595031738,0.069066047668457,0.0805146694183349,0.0873048305511474,0.0583152770996093,0.1090807914733886,0.0718276500701904,0.1132035255432128,0.0590062141418457,0.0962207317352294,0.0754129886627197,0.0286002159118652,0.0589871406555175,0.0403547286987304,0.0667066574096679,0.0996870994567871,0.0678541660308837,0.0643432140350341,0.0,oswaldo
0.0808973312377929,0.0031416416168212,0.0481612682342529,0.1366539001464843,0.0684006214141845,0.0740001201629638,0.0751698017120361,0.0734283924102783,0.0655329227447509,0.1121747493743896,0.0685484409332275,0.0968074798583984,0.0664210319519043,0.0893957614898681,0.0676021575927734,0.0078225135803222,0.0588135719299316,0.0553836822509765,0.0602731704711914,0.0989458560943603,0.0634961128234863,0.0631365776062011,0.0,oswaldo
0.0762662887573242,0.0939018726348877,0.0485546588897705,0.0654001235961914,0.0965857505798339,0.0646991729736328,0.0952575206756591,0.1200647354125976,0.0669972896575927,0.1298224925994873,0.0721373558044433,0.1086049079895019,0.0595142841339111,0.0978255271911621,0.066641092300415,0.0331814289093017,0.0631062984466552,0.0473508834838867,0.059701919555664,0.1192011833190918,0.0414762496948242,0.0842413902282714,0.0818848609924316,oswaldo
0.0,0.070587158203125,0.0617413520812988,0.0921335220336914,0.0673232078552246,0.0759782791137695,0.0747284889221191,0.0995030403137207,0.0439667701721191,0.1263010501861572,0.0674588680267334,0.0958929061889648,0.067685842514038,0.1101477146148681,0.0611443519592285,0.0210561752319335,0.0716023445129394,0.0524854660034179,0.0709090232849121,0.1095600128173828,0.0520126819610595,0.0653584003448486,0.083240270614624,oswaldo
0.0,0.0466120243072509,0.0241637229919433,0.160541296005249,0.0573348999023437,0.0659401416778564,0.0652313232421875,0.0927808284759521,0.0564992427825927,0.1113042831420898,0.0669589042663574,0.1130545139312744,0.0514564514160156,0.0876393318176269,0.0644352436065673,0.0136487483978271,0.0590994358062744,0.0556461811065673,0.0611248016357421,0.0984220504760742,0.0625717639923095,0.0589418411254882,0.0783607959747314,oswaldo
0.0685095787048339,0.0018935203552246,0.044633150100708,0.0922944545745849,0.0663938522338867,0.0523397922515869,0.0755553245544433,0.0820143222808837,0.0632941722869873,0.0988316535949707,0.066202163696289,0.1094603538513183,0.0635673999786377,0.0842921733856201,0.0727961063385009,0.0125508308410644,0.0556943416595459,0.057509422302246,0.0718851089477539,0.1171510219573974,0.0069861412048339,0.3153629302978515,0.0746283531188964,oswaldo
0.0,0.0568046569824218,0.0446047782897949,0.1651747226715088,0.0541582107543945,0.0629284381866455,0.0855600833892822,0.0721862316131591,0.0608043670654296,0.0983588695526123,0.0719773769378662,0.1082372665405273,0.060579776763916,0.0902481079101562,0.0703191757202148,0.0018122196197509,0.060626745223999,0.0727016925811767,0.0548577308654785,0.1068971157073974,0.0606312751770019,0.0720305442810058,0.0,oswaldo
0.0760748386383056,0.0105342864990234,0.0526239871978759,0.0736308097839355,0.0307950973510742,0.0539126396179199,0.0779566764831543,0.0874249935150146,0.0633912086486816,0.0947949886322021,0.0692310333251953,0.1027441024780273,0.0726203918457031,0.0918202400207519,0.0650441646575927,0.0237901210784912,0.0602397918701171,0.0532019138336181,0.0659615993499755,0.1168959140777587,0.0594565868377685,0.0686280727386474,0.0,oswaldo
0.0863933563232421,0.0375576019287109,0.0558986663818359,0.0881922245025634,0.0686392784118652,0.0542328357696533,0.0707459449768066,0.0950901508331298,0.0545191764831543,0.1040103435516357,0.0678591728210449,0.0968666076660156,0.0617389678955078,0.1029434204101562,0.0694441795349121,0.0033717155456542,0.0591814517974853,0.0699973106384277,0.0582480430603027,0.0940549373626709,0.0774416923522949,0.0618743896484375,0.0,oswaldo
0.0804677009582519,0.0199174880981445,0.064042329788208,0.2518377304077148,0.0581569671630859,0.0546629428863525,0.0775685310363769,0.0902211666107177,0.0715329647064209,0.1461384296417236,0.0728726387023925,0.1102921962738037,0.0657670497894287,0.113534927368164,0.0595941543579101,0.0201187133789062,0.0642421245574951,0.0494275093078613,0.0682685375213623,0.1113033294677734,0.06325364112854,0.0721385478973388,0.0,oswaldo
0.0,0.0792617797851562,0.0591683387756347,0.178647756576538,0.0533642768859863,0.0648636817932128,0.0753593444824218,0.0767967700958252,0.0611262321472168,0.120035171508789,0.0578863620758056,0.1008734703063964,0.0645723342895507,0.0992720127105712,0.0662693977355957,0.004685640335083,0.0494873523712158,0.0907754898071289,0.0622138977050781,0.1173181533813476,0.0701301097869873,0.0735454559326171,0.0,oswaldo
0.0,0.066591739654541,0.0450928211212158,0.1586978435516357,0.0475568771362304,0.0625677108764648,0.0795924663543701,0.0780262947082519,0.0651814937591552,0.1105849742889404,0.0696256160736084,0.1028532981872558,0.0704352855682373,0.0840899944305419,0.0711381435394287,0.1168944835662841,0.053368330001831,0.0804588794708252,0.0631890296936035,0.1136426925659179,0.0616824626922607,0.0624506473541259,0.0,oswaldo
0.0,0.0807170867919921,0.0513882637023925,0.2434580326080322,0.062852144241333,0.0663425922393798,0.0702931880950927,0.0922915935516357,0.055004596710205,0.1169486045837402,0.0581531524658203,0.1122050285339355,0.0646648406982421,0.1088647842407226,0.06793212890625,0.0212154388427734,0.0539424419403076,0.0627939701080322,0.0583436489105224,0.1197383403778076,0.0507071018218994,0.0575306415557861,0.0908648967742919,oswaldo
0.0733129978179931,0.0094983577728271,0.0562303066253662,0.0691258907318115,0.0554361343383789,0.060892105102539,0.0812199115753173,0.0834419727325439,0.0553352832794189,0.1021246910095214,0.0632038116455078,0.1172924041748046,0.0562567710876464,0.0975947380065918,0.057849645614624,0.0222270488739013,0.0637726783752441,0.0577762126922607,0.0633406639099121,0.1261730194091797,0.0523688793182373,0.0669622421264648,0.0875368118286132,oswaldo
0.0,0.0703508853912353,0.0599710941314697,0.1337490081787109,0.0444114208221435,0.0579464435577392,0.0791182518005371,0.0715584754943847,0.0637564659118652,0.1272680759429931,0.0645954608917236,0.1133451461791992,0.0656032562255859,0.1124296188354492,0.0639281272888183,0.0210819244384765,0.0583753585815429,0.0981020927429199,0.0560603141784668,0.1143736839294433,0.049898624420166,0.0632297992706298,0.0935823917388916,oswaldo
0.0805294513702392,0.0038132667541503,0.0490109920501709,0.0720295906066894,0.0700197219848632,0.0636992454528808,0.079862356185913,0.0711894035339355,0.0588235855102539,0.1053643226623535,0.0724837779998779,0.1147012710571289,0.0619690418243408,0.1041147708892822,0.0,0.0646066665649414,0.0527009963989257,0.0966055393218994,0.0635886192321777,0.1176362037658691,0.0807924270629882,0.0748631954193115,0.0,oswaldo
0.0748600959777832,0.0101897716522216,0.0614111423492431,0.1675941944122314,0.0540096759796142,0.0577986240386962,0.0726704597473144,0.0828897953033447,0.053269624710083,0.1130661964416503,0.0606763362884521,0.106302261352539,0.0636482238769531,0.0973775386810302,0.0659120082855224,0.0152404308319091,0.0646123886108398,0.0536086559295654,0.0649192333221435,0.1142017841339111,0.0444815158843994,0.0589985847473144,0.0881905555725097,oswaldo
0.0804407596588134,0.0090065002441406,0.0535891056060791,0.1092348098754882,0.0608203411102294,0.0596821308135986,0.0720691680908203,0.0724127292633056,0.0577950477600097,0.109201431274414,0.0583798885345459,0.0989594459533691,0.0600421428680419,0.0853090286254882,0.0696163177490234,0.0152864456176757,0.0637006759643554,0.0453581809997558,0.0546672344207763,0.1171810626983642,0.0518701076507568,0.0659778118133544,0.0,oswaldo
0.0875067710876464,0.0120604038238525,0.0544514656066894,0.2757596969604492,0.0703306198120117,0.0599493980407714,0.0828962326049804,0.0897107124328613,0.0560181140899658,0.1046018600463867,0.0638165473937988,0.1093602180480957,0.0634360313415527,0.0961532592773437,0.0678791999816894,0.0165934562683105,0.0663297176361084,0.0550622940063476,0.062568187713623,0.1151223182678222,0.0600390434265136,0.0649540424346923,0.0,oswaldo
0.0,0.073453664779663,0.0477733612060546,0.2244727611541748,0.0698797702789306,0.0584008693695068,0.081925630569458,0.0775046348571777,0.059877872467041,0.1091401576995849,0.0600063800811767,0.1117694377899169,0.0582590103149414,0.0979475975036621,0.0656313896179199,0.0053415298461914,0.059504747390747,0.0795681476593017,0.0648446083068847,0.1016187667846679,0.0601165294647216,0.0707547664642334,0.0,oswaldo
0.0827302932739257,0.0120337009429931,0.059993028640747,0.0926454067230224,0.0515432357788085,0.0586328506469726,0.0715105533599853,0.0842173099517822,0.0555198192596435,0.1138594150543212,0.0582101345062255,0.102241039276123,0.0617866516113281,0.0960268974304199,0.0623781681060791,0.0180113315582275,0.0444617271423339,0.0916342735290527,0.0665137767791748,0.1169586181640625,0.0471196174621582,0.0729460716247558,0.0882201194763183,oswaldo
0.0701141357421875,0.0159034729003906,0.054234504699707,0.1621842384338379,0.047609806060791,0.0662074089050293,0.0764060020446777,0.0892057418823242,0.0547056198120117,0.0895929336547851,0.0823826789855957,0.1126353740692138,0.0714244842529296,0.1038868427276611,0.0727312564849853,0.0075387954711914,0.0535178184509277,0.0803091526031494,0.0666582584381103,0.1156833171844482,0.0683679580688476,0.0584499835968017,0.0,oswaldo
0.0824003219604492,0.0322511196136474,0.061352252960205,0.1400611400604248,0.0598392486572265,0.0601031780242919,0.0772871971130371,0.0727119445800781,0.0666711330413818,0.1383471488952636,0.040118932723999,0.1116421222686767,0.0722944736480712,0.1129214763641357,0.0656023025512695,0.0297808647155761,0.0418872833251953,0.0709369182586669,0.0588130950927734,0.1167418956756591,0.0501158237457275,0.0629551410675048,0.0,oswaldo
0.0888540744781494,0.0076818466186523,0.0583951473236084,0.1309082508087158,0.0659565925598144,0.0524008274078369,0.0842540264129638,0.0677816867828369,0.0680434703826904,0.1149663925170898,0.0717310905456543,0.0980370044708252,0.0667681694030761,0.100740909576416,0.0692493915557861,0.0031230449676513,0.0661532878875732,0.0770988464355468,0.0662894248962402,0.1117455959320068,0.0515191555023193,0.0599496364593505,0.0,oswaldo
0.0910849571228027,0.0040080547332763,0.0636219978332519,0.1003272533416748,0.0680973529815673,0.0876569747924804,0.0933840274810791,0.0881435871124267,0.0891613960266113,0.1065506935119628,0.067603588104248,0.1259570121765136,0.0935361385345459,0.1395726203918457,0.0895464420318603,0.0913219451904296,0.1122052669525146,0.0204131603240966,0.0915141105651855,0.1149289608001709,0.0646851062774658,0.0902740955352783,0.0926213264465332,bolio
0.0932543277740478,0.0405840873718261,0.0675208568572998,0.0590131282806396,0.0897152423858642,0.0755941867828369,0.0666325092315673,0.0967695713043212,0.0938954353332519,0.088712453842163,0.0894854068756103,0.1303513050079345,0.0871767997741699,0.0448932647705078,0.0878558158874511,0.0687425136566162,0.0915210247039794,0.0338392257690429,0.0925538539886474,0.1086063385009765,0.0904397964477539,0.0823888778686523,0.09230637550354,bolio
0.0920257568359375,0.0418682098388671,0.0685489177703857,0.0853216648101806,0.0677471160888671,0.0935950279235839,0.0703902244567871,0.0894389152526855,0.0886399745941162,0.1626021862030029,0.0898475646972656,0.1449878215789795,0.0897510051727294,0.0350973606109619,0.0885303020477294,0.0795283317565918,0.0905201435089111,0.1318328380584716,0.090541124343872,0.140782356262207,0.089109182357788,0.1006140708923339,0.0660576820373535,bolio
0.0888142585754394,0.0602650642395019,0.0680015087127685,0.0792503356933593,0.0870459079742431,0.0671918392181396,0.0698788166046142,0.1005859375,0.0681588649749755,0.111116886138916,0.0876767635345459,0.0998215675354003,0.0898201465606689,0.0291047096252441,0.0927896499633789,0.0629224777221679,0.1152760982513427,0.0772113800048828,0.0895287990570068,0.130690336227417,0.1125261783599853,0.0891895294189453,0.0873661041259765,bolio
0.1158032417297363,0.0211672782897949,0.0889737606048584,0.0951395034790039,0.0934889316558837,0.0723791122436523,0.0664534568786621,0.1126914024353027,0.0878429412841796,0.0999753475189209,0.0903279781341552,0.1293575763702392,0.1141993999481201,0.041832685470581,0.0912363529205322,0.0457305908203125,0.0952301025390625,0.0338087081909179,0.1117427349090576,0.1089658737182617,0.0887868404388427,0.0789556503295898,0.0911726951599121,bolio
0.0914452075958252,0.0415174961090087,0.0910568237304687,0.0832076072692871,0.0888161659240722,0.0920674800872802,0.0916285514831543,0.1529016494750976,0.1117551326751709,0.1225206851959228,0.1131277084350586,0.1082401275634765,0.0659072399139404,0.0629732608795166,0.0890703201293945,0.0649466514587402,0.0924203395843505,0.0205223560333251,0.0676047801971435,0.1312177181243896,0.1115102767944336,0.0739145278930664,0.0880072116851806,bolio
0.094336986541748,0.0087699890136718,0.0343508720397949,0.1188759803771972,0.0926103591918945,0.0582032203674316,0.0709478855133056,0.1016616821289062,0.0898787975311279,0.1015796661376953,0.0682466030120849,0.1182518005371093,0.0915617942810058,0.0529015064239501,0.0888240337371826,0.085709810256958,0.0908501148223877,0.0317287445068359,0.1104695796966552,0.0762853622436523,0.1158678531646728,0.0670223236083984,0.0913448333740234,bolio
0.1342098712921142,0.0325417518615722,0.0946712493896484,0.0870494842529296,0.0891535282135009,0.0712509155273437,0.0888268947601318,0.1341664791107177,0.0892019271850586,0.1098976135253906,0.0885634422302246,0.14699387550354,0.0925250053405761,0.0218634605407714,0.0879116058349609,0.0548076629638671,0.0875172615051269,0.0230963230133056,0.0926942825317382,0.1362569332122802,0.0910212993621826,0.0793790817260742,0.0683658123016357,bolio
0.0675611495971679,0.0706355571746826,0.0696167945861816,0.051776647567749,0.0964291095733642,0.0609428882598876,0.0877656936645507,0.0975129604339599,0.091332197189331,0.0926325321197509,0.0885515213012695,0.1183640956878662,0.0890824794769287,0.0392193794250488,0.0885968208312988,0.0486378669738769,0.1143524646759033,0.1268203258514404,0.0893096923828125,0.130516767501831,0.090813398361206,0.0941243171691894,0.0909340381622314,bolio
0.0900228023529052,0.0497992038726806,0.0680723190307617,0.0681772232055664,0.0888178348541259,0.0655469894409179,0.0911059379577636,0.0941038131713867,0.0896172523498535,0.0949509143829345,0.0895106792449951,0.0975723266601562,0.09149169921875,0.0507714748382568,0.0939319133758544,0.0576939582824707,0.0870912075042724,0.0910091400146484,0.090233564376831,0.1308648586273193,0.1127622127532959,0.0978419780731201,0.0892379283905029,bolio
0.0887720584869384,0.0279116630554199,0.0676600933074951,0.0753650665283203,0.0951128005981445,0.063669204711914,0.0889937877655029,0.0837290287017822,0.0912222862243652,0.0854799747467041,0.0894207954406738,0.1157021522521972,0.0887186527252197,0.0548908710479736,0.0878434181213378,0.061903953552246,0.0912022590637207,0.0773699283599853,0.1152842044830322,0.0963010787963867,0.0910346508026123,0.0957968235015869,0.1147494316101074,bolio
0.112438678741455,0.047715425491333,0.0681431293487548,0.0555799007415771,0.0922060012817382,0.0765442848205566,0.0895555019378662,0.1042883396148681,0.0674607753753662,0.1224467754364013,0.1119873523712158,0.1519656181335449,0.0927920341491699,0.0515697002410888,0.089508056640625,0.071641206741333,0.0907444953918457,0.1285459995269775,0.1100263595581054,0.1092634201049804,0.0947582721710205,0.1147615909576416,0.0926110744476318,bolio
0.1136996746063232,0.0435612201690673,0.0648653507232666,0.2414102554321289,0.0919539928436279,0.073434829711914,0.0902924537658691,0.129145860671997,0.0933837890625,0.1059930324554443,0.0860116481781005,0.1097662448883056,0.0909883975982666,0.0517230033874511,0.0891535282135009,0.0714342594146728,0.0921800136566162,0.0330786705017089,0.0849921703338623,0.1425340175628662,0.1150140762329101,0.0906472206115722,0.0896534919738769,bolio
0.090348482131958,0.0576763153076171,0.0704140663146972,0.0437602996826171,0.0918259620666503,0.0644476413726806,0.1112303733825683,0.0896024703979492,0.0682384967803955,0.0960173606872558,0.0893099308013916,0.1127476692199707,0.0866415500640869,0.0307643413543701,0.0921578407287597,0.0486209392547607,0.0911457538604736,0.0428550243377685,0.110832929611206,0.0923094749450683,0.0904517173767089,0.0812609195709228,0.0915544033050537,bolio
0.1085424423217773,0.0217485427856445,0.044558048248291,0.0688214302062988,0.1118659973144531,0.0344393253326416,0.0933928489685058,0.0830228328704834,0.0863854885101318,0.127772569656372,0.0671308040618896,0.1474008560180664,0.088376760482788,0.0215141773223876,0.0688135623931884,0.060159683227539,0.0673756599426269,0.0457706451416015,0.0889742374420166,0.0983052253723144,0.0899860858917236,0.0863218307495117,0.0904908180236816,bolio
0.0697262287139892,0.0301234722137451,0.0699117183685302,0.0685012340545654,0.0921814441680908,0.0712952613830566,0.0913641452789306,0.1200907230377197,0.0645246505737304,0.1196644306182861,0.090458869934082,0.0957553386688232,0.0709352493286132,0.0625140666961669,0.0912749767303466,0.067436933517456,0.0963103771209716,0.6509592533111572,0.0907895565032959,0.1637790203094482,0.0933189392089843,0.0789110660552978,0.0879604816436767,bolio
0.111868143081665,0.0688703060150146,0.0858550071716308,0.0830872058868408,0.0897583961486816,0.1077663898468017,0.0887491703033447,0.111811876296997,0.0697839260101318,0.0972135066986084,0.0856542587280273,0.1007676124572753,0.0933516025543212,0.0217812061309814,0.0878474712371826,0.0532450675964355,0.0685882568359375,0.0305643081665039,0.0907819271087646,0.4983694553375244,0.0917987823486328,0.0696520805358886,0.0923922061920166,bolio
0.091381549835205,0.020939826965332,0.0451312065124511,0.0713033676147461,0.0877830982208252,0.0854654312133789,0.0898983478546142,0.0998563766479492,0.0673203468322753,0.1087801456451416,0.0906944274902343,0.0932679176330566,0.0874254703521728,0.0300562381744384,0.0686607360839843,0.0682384967803955,0.0888874530792236,0.0208649635314941,0.0898103713989257,0.1005079746246337,0.1162269115447998,0.0771446228027343,0.0904057025909423,bolio
0.0902373790740966,0.0567591190338134,0.0702331066131591,0.0580105781555175,0.0857369899749755,0.0646722316741943,0.0921993255615234,0.0937995910644531,0.0878691673278808,0.1037683486938476,0.0893549919128418,0.1124181747436523,0.0907766819000244,0.0360469818115234,0.0904862880706787,0.0556380748748779,0.0686695575714111,0.0212061405181884,0.0919818878173828,0.1099212169647216,0.0893306732177734,0.0847949981689453,0.0891051292419433,bolio
0.1127939224243164,0.003000259399414,0.0415067672729492,0.0906252861022949,0.0886051654815673,0.0817265510559082,0.0887866020202636,0.1525530815124511,0.0679466724395752,0.1082119941711425,0.0911180973052978,0.1110754013061523,0.0883064270019531,0.0429065227508544,0.0893852710723877,0.0484616756439209,0.0694985389709472,0.0230851173400878,0.0856709480285644,0.1094110012054443,0.0918681621551513,0.1311433315277099,0.0910520553588867,bolio
0.1147127151489257,0.0095808506011962,0.0571162700653076,0.0726704597473144,0.0879240036010742,0.0575709342956543,0.0927145481109619,0.0994207859039306,0.0906088352203369,0.0891869068145752,0.0914490222930908,0.1077187061309814,0.1130757331848144,0.0217752456665039,0.0891642570495605,0.0658299922943115,0.0700860023498535,0.0727753639221191,0.1122679710388183,0.107656717300415,0.1137576103210449,0.1392560005187988,0.1129913330078125,bolio
0.1134858131408691,0.0562868118286132,0.0695326328277587,0.0810332298278808,0.092989444732666,0.0636599063873291,0.09120774269104,0.0898792743682861,0.0928354263305664,0.0936434268951416,0.0868914127349853,0.1136825084686279,0.0890250205993652,0.0200047492980957,0.068174123764038,0.0792732238769531,0.0919249057769775,0.0212318897247314,0.0914149284362793,0.1116847991943359,0.090245246887207,0.1468760967254638,0.0900757312774658,bolio
0.107839822769165,0.0317311286926269,0.0692214965820312,0.0611915588378906,0.0906546115875244,0.076958417892456,0.0931828022003173,0.0861599445343017,0.0925400257110595,0.1061186790466308,0.0650825500488281,0.1075630187988281,0.0864162445068359,0.0215816497802734,0.0686287879943847,0.0662877559661865,0.0875167846679687,0.0404250621795654,0.0908024311065673,0.1185274124145507,0.1104474067687988,0.0765550136566162,0.0887582302093505,bolio
0.0918962955474853,0.0589973926544189,0.0916335582733154,0.0527567863464355,0.0886142253875732,0.0598468780517578,0.1135671138763427,0.1088504791259765,0.090940237045288,0.1030142307281494,0.1126861572265625,0.0954997539520263,0.0886147022247314,0.0295159816741943,0.0902204513549804,0.0622041225433349,0.0904319286346435,0.0433716773986816,0.0902998447418212,0.1262495517730713,0.1327040195465088,0.1321842670440673,0.0920801162719726,bolio
0.11092209815979,0.0276844501495361,0.0912003517150878,0.0751793384552002,0.0916585922241211,0.0616078376770019,0.0932497978210449,0.088418960571289,0.088653564453125,0.112412691116333,0.112602949142456,0.077709674835205,0.1077761650085449,0.0215132236480712,0.0450706481933593,0.070526123046875,0.0893476009368896,0.0221753120422363,0.1177313327789306,0.0906715393066406,0.1093900203704834,0.0886077880859375,0.0912349224090576,bolio
0.0891735553741455,0.0533850193023681,0.04610276222229,0.1019632816314697,0.0895318984985351,0.0633454322814941,0.0898661613464355,0.1036903858184814,0.0885272026062011,0.1080667972564697,0.0923681259155273,0.1063005924224853,0.0905017852783203,0.028740644454956,0.0902903079986572,0.0408587455749511,0.074735403060913,0.0408210754394531,0.0910015106201171,0.1185560226440429,0.1320970058441162,0.0632553100585937,0.1130404472351074,bolio
0.1131577491760253,0.0485866069793701,0.073230504989624,0.0652575492858886,0.0891971588134765,0.0628359317779541,0.0877234935760498,0.1128022670745849,0.0898616313934326,0.0938034057617187,0.0910561084747314,0.123199462890625,0.0873620510101318,0.0238935947418212,0.0693123340606689,0.0517101287841796,0.0903458595275878,0.0300362110137939,0.0882759094238281,0.1107900142669677,0.0894927978515625,0.1313066482543945,0.0903286933898925,bolio
0.0710165500640869,0.0741655826568603,0.0695784091949462,0.0375435352325439,0.0889291763305664,0.067141056060791,0.0904760360717773,0.106738805770874,0.0872094631195068,0.0992186069488525,0.1104137897491455,0.1095483303070068,0.0882997512817382,0.022618293762207,0.0679950714111328,0.1031661033630371,0.1116912364959716,0.0696444511413574,0.0898990631103515,0.6012094020843506,0.08738374710083,0.0860354900360107,0.1143817901611328,bolio
0.1115298271179199,0.0761008262634277,0.0902791023254394,0.0792653560638427,0.088979959487915,0.0608768463134765,0.0895507335662841,0.089550495147705,0.0910518169403076,0.1035480499267578,0.1121234893798828,0.0872094631195068,0.1135258674621582,0.0015933513641357,0.0678257942199707,0.0651552677154541,0.0901992321014404,0.0420224666595459,0.1115744113922119,0.0907962322235107,0.1115684509277343,0.0940465927124023,0.0911576747894287,bolio
0.0894057750701904,0.0413241386413574,0.0680503845214843,0.0655431747436523,0.0676503181457519,0.1017022132873535,0.0690422058105468,0.1051027774810791,0.09324312210083,0.118173599243164,0.1125829219818115,0.112633466720581,0.0680623054504394,0.0297131538391113,0.0892977714538574,0.0644891262054443,0.0681898593902587,0.0551645755767822,0.0913140773773193,0.1081616878509521,0.1130762100219726,0.0810298919677734,0.1144106388092041,bolio
0.0897719860076904,0.0380733013153076,0.0689845085144043,0.0513947010040283,0.0689232349395752,0.0996761322021484,0.0871486663818359,0.081857681274414,0.0885365009307861,0.087273359298706,0.1123254299163818,0.0910251140594482,0.0675089359283447,0.0345287322998046,0.0900337696075439,0.0538756847381591,0.091174840927124,0.0204544067382812,0.0913259983062744,0.1133005619049072,0.1125712394714355,0.0722298622131347,0.0928380489349365,bolio
0.1115171909332275,0.0223133563995361,0.0465188026428222,0.0920476913452148,0.0899429321289062,0.0563881397247314,0.0879514217376709,0.1032865047454834,0.1180710792541503,0.0730657577514648,0.0895493030548095,0.1141252517700195,0.0894150733947753,0.0252220630645751,0.0834784507751464,0.029512882232666,0.0909490585327148,0.0218329429626464,0.0901455879211425,0.1138367652893066,0.08974289894104,0.0899415016174316,0.0911874771118164,bolio
